account_id,timestamp,amount,merchant_category,channel,distance_from_home,is_fraud
5,2025-04-23 11:45:08,18.71,fuel,pos,0.0232,0
5,2025-04-23 12:10:26,50.72,restaurant,mobile,0.0814,0
5,2025-04-23 14:42:01,14.34,online_retail,online,0.0023,0
5,2025-04-23 18:20:49,62.68,restaurant,atm,0.0347,0
5,2025-04-24 13:42:12,3.98,restaurant,online,0.0208,0
5,2025-04-24 17:30:59,32.6,jewelry,online,0.0197,0
5,2025-04-24 17:32:30,56.82,jewelry,online,0.0008,0
5,2025-04-25 14:50:21,22.31,entertainment,pos,0.0102,0
5,2025-04-25 15:40:06,16.68,jewelry,pos,0.0828,0
5,2025-04-26 08:32:53,13.15,jewelry,online,0.0626,0
5,2025-04-26 13:13:10,22.81,travel,online,0.0456,0
5,2025-04-26 15:34:37,27.35,online_retail,online,0.0082,0
5,2025-04-26 18:04:14,36.86,restaurant,mobile,0.0086,0
5,2025-04-26 19:32:01,26.02,online_retail,pos,0.0318,0
5,2025-04-26 22:39:44,26.03,cash_advance,pos,0.0634,0
5,2025-04-26 23:57:48,15.92,online_retail,online,0.0289,0
5,2025-04-27 06:10:09,12.54,jewelry,pos,0.0371,0
5,2025-04-27 12:53:36,12.62,cash_advance,pos,0.0416,0
5,2025-04-27 13:58:46,9.35,online_retail,pos,0.0282,0
5,2025-04-27 18:45:47,18.63,online_retail,pos,0.0308,0
5,2025-04-27 22:09:00,9.08,electronics,atm,0.0059,0
5,2025-04-28 09:50:43,14.15,utilities,pos,0.0012,0
5,2025-04-28 12:17:37,9.62,online_retail,online,0.0338,0
5,2025-04-29 07:26:47,13.15,online_retail,mobile,0.0116,0
5,2025-04-29 12:50:31,10.34,online_retail,pos,0.0571,0
5,2025-04-29 15:47:05,31.32,jewelry,online,0.0633,0
5,2025-04-29 15:54:26,32.79,restaurant,pos,0.1113,0
5,2025-04-29 16:34:08,7.83,fuel,pos,0.0066,0
5,2025-04-29 23:45:47,27.87,jewelry,online,0.0638,0
5,2025-04-30 09:19:08,22.14,entertainment,online,0.0786,0
5,2025-04-30 10:05:09,12.18,restaurant,mobile,0.0271,0
5,2025-04-30 12:47:23,20.25,restaurant,mobile,0.0723,0
5,2025-04-30 13:23:27,5.53,entertainment,mobile,0.0349,0
5,2025-04-30 15:22:45,4.81,restaurant,online,0.0419,0
5,2025-04-30 15:51:54,15.82,online_retail,mobile,0.022,0
5,2025-04-30 17:22:58,11.98,online_retail,pos,0.0174,0
5,2025-04-30 18:51:39,38.21,grocery,pos,0.0142,0
5,2025-04-30 18:56:47,43.91,online_retail,online,0.0161,0
5,2025-05-01 06:36:22,17.59,online_retail,pos,0.0106,0
5,2025-05-01 14:33:03,47.14,restaurant,online,0.0511,0
5,2025-05-02 06:35:36,74.75,restaurant,online,0.0406,0
5,2025-05-02 11:26:19,47.98,restaurant,pos,0.0194,0
5,2025-05-02 12:14:35,49.9,jewelry,mobile,0.0124,0
5,2025-05-02 13:55:30,9.34,online_retail,atm,0.0015,0
5,2025-05-02 21:36:45,6.33,entertainment,pos,0.0839,0
5,2025-05-03 07:44:34,29.14,restaurant,pos,0.0899,0
5,2025-05-03 18:10:46,26.52,jewelry,pos,0.0506,0
5,2025-05-04 08:01:50,2.86,jewelry,mobile,0.0374,0
5,2025-05-05 04:51:44,48.21,restaurant,online,0.0193,0
5,2025-05-05 08:46:30,3.31,jewelry,online,0.003,0
5,2025-05-05 16:13:43,22.51,jewelry,pos,0.0162,0
5,2025-05-06 07:30:25,40.36,online_retail,online,0.0121,0
5,2025-05-06 10:02:42,14.66,online_retail,mobile,0.0233,0
5,2025-05-06 10:34:32,8.73,restaurant,online,0.0521,0
5,2025-05-06 12:24:37,7.69,jewelry,mobile,0.0627,0
5,2025-05-06 13:17:36,16.03,electronics,online,0.0623,0
5,2025-05-06 15:10:15,10.41,online_retail,pos,0.0274,0
5,2025-05-06 19:59:17,17.36,restaurant,pos,0.0333,0
5,2025-05-06 21:04:36,30.27,restaurant,online,0.0468,0
5,2025-05-07 04:58:41,5.06,restaurant,pos,0.0325,0
5,2025-05-07 17:34:42,8.07,jewelry,online,0.0026,0
5,2025-05-07 23:15:24,24.75,cash_advance,mobile,0.0012,0
5,2025-05-08 06:25:57,23.83,online_retail,online,0.0817,0
5,2025-05-08 06:48:09,31.01,jewelry,online,0.0317,0
5,2025-05-08 11:09:56,10.72,restaurant,pos,0.0574,0
5,2025-05-08 12:01:48,15.49,restaurant,online,0.0012,0
5,2025-05-08 16:20:10,17.2,restaurant,online,0.048,0
5,2025-05-08 18:55:08,40.93,travel,online,0.0619,0
5,2025-05-09 13:13:39,46.11,cash_advance,online,0.0005,0
5,2025-05-09 17:07:44,4.37,online_retail,online,0.0663,0
5,2025-05-10 09:34:18,25.8,online_retail,online,0.0447,0
5,2025-05-10 10:40:11,25.56,electronics,pos,0.0282,0
5,2025-05-10 11:45:25,8.36,online_retail,atm,0.0263,0
5,2025-05-10 12:07:51,14.98,cash_advance,mobile,0.0046,0
5,2025-05-10 13:59:42,16.32,online_retail,pos,0.0072,0
5,2025-05-11 14:17:44,10.62,online_retail,mobile,0.0348,0
5,2025-05-11 16:52:24,51.97,travel,atm,0.0514,0
5,2025-05-11 21:05:36,5.08,online_retail,online,0.0262,0
5,2025-05-12 14:08:45,3.79,jewelry,online,0.0078,0
5,2025-05-12 17:23:36,3.7,travel,online,0.0423,0
5,2025-05-13 10:26:28,2.84,restaurant,online,0.0853,0
5,2025-05-13 12:19:44,17.66,online_retail,online,0.0356,0
5,2025-05-13 13:41:16,6.29,travel,online,0.0016,0
5,2025-05-13 20:21:29,23.61,restaurant,atm,0.0643,0
5,2025-05-13 21:42:13,5.58,restaurant,online,0.0776,0
5,2025-05-14 16:38:16,66.94,restaurant,online,0.0171,0
5,2025-05-15 04:12:32,10.45,jewelry,pos,0.0704,0
5,2025-05-15 10:17:47,12.87,online_retail,pos,0.005,0
5,2025-05-15 13:15:49,8.49,jewelry,pos,0.0093,0
5,2025-05-15 13:51:33,14.24,online_retail,pos,0.0631,0
5,2025-05-15 15:20:56,20.1,jewelry,mobile,0.0083,0
5,2025-05-15 16:21:31,9.52,jewelry,online,0.0095,0
5,2025-05-16 06:16:37,17.57,online_retail,pos,0.0424,0
5,2025-05-16 06:45:42,67.41,cash_advance,pos,0.0452,0
5,2025-05-16 08:34:04,22.95,restaurant,online,0.0073,0
5,2025-05-16 09:01:59,19.25,restaurant,pos,0.0018,0
5,2025-05-16 10:55:48,30.73,online_retail,online,0.0018,0
5,2025-05-16 12:10:07,29.94,fuel,online,0.0369,0
5,2025-05-16 12:26:23,18.16,jewelry,online,0.0144,0
5,2025-05-16 13:00:37,26.13,cash_advance,pos,0.0137,0
5,2025-05-16 13:13:28,20.89,jewelry,online,0.0283,0
5,2025-05-16 18:45:25,58.21,utilities,mobile,0.108,0
5,2025-05-16 19:24:40,17.0,restaurant,online,0.0456,0
5,2025-05-17 03:57:25,14.29,jewelry,pos,0.0979,0
5,2025-05-17 11:22:35,22.32,jewelry,atm,0.0119,0
5,2025-05-17 19:42:35,20.22,online_retail,pos,0.0079,0
5,2025-05-17 23:15:57,26.08,online_retail,atm,0.0269,0
5,2025-05-18 08:29:21,11.29,online_retail,online,0.0167,0
5,2025-05-18 11:50:39,8.52,entertainment,mobile,0.0395,0
5,2025-05-18 19:20:13,17.15,restaurant,online,0.0212,0
5,2025-05-19 06:01:47,13.58,jewelry,mobile,0.0561,0
5,2025-05-19 09:41:09,7.14,restaurant,pos,0.0368,0
5,2025-05-19 14:25:36,10.6,restaurant,online,0.0068,0
5,2025-05-19 14:55:27,25.27,online_retail,online,0.0263,0
5,2025-05-19 23:08:02,27.2,restaurant,online,0.0202,0
5,2025-05-20 10:39:13,31.48,restaurant,pos,0.0054,0
5,2025-05-20 10:45:42,13.2,entertainment,online,0.0226,0
5,2025-05-20 12:24:07,13.24,restaurant,online,0.0369,0
5,2025-05-20 13:10:04,17.79,restaurant,pos,0.0786,0
5,2025-05-20 17:29:58,77.57,jewelry,pos,0.0816,0
5,2025-05-21 00:18:19,24.06,online_retail,online,0.0571,0
5,2025-05-21 13:09:18,19.79,fuel,pos,0.0043,0
5,2025-05-21 14:33:05,16.35,restaurant,online,0.0558,0
5,2025-05-21 23:29:32,16.43,jewelry,pos,0.0605,0
5,2025-05-22 09:54:21,28.47,online_retail,mobile,0.0376,0
5,2025-05-22 13:26:53,37.07,entertainment,pos,0.0395,0
5,2025-05-22 16:53:39,24.37,jewelry,online,0.0348,0
5,2025-05-22 21:11:07,13.85,jewelry,pos,0.0295,0
5,2025-05-22 21:55:33,45.78,restaurant,online,0.0624,0
5,2025-05-23 15:13:45,7.43,jewelry,atm,0.07,0
5,2025-05-24 06:20:39,38.6,utilities,mobile,0.0338,0
5,2025-05-24 06:44:46,9.64,restaurant,atm,0.0736,0
5,2025-05-24 07:56:46,18.11,restaurant,mobile,0.018,0
5,2025-05-25 07:31:26,17.89,restaurant,pos,0.0543,0
5,2025-05-25 13:50:09,12.36,jewelry,mobile,0.0523,0
5,2025-05-25 16:15:15,56.24,restaurant,pos,0.0579,0
5,2025-05-26 09:32:39,7.8,utilities,pos,0.0031,0
5,2025-05-26 10:17:24,14.46,jewelry,pos,0.0023,0
5,2025-05-26 14:34:57,10.72,travel,pos,0.0874,0
5,2025-05-27 11:12:50,65.22,fuel,online,0.0514,0
5,2025-05-27 12:33:12,2.65,restaurant,mobile,0.019,0
5,2025-05-27 13:44:06,36.92,online_retail,mobile,0.0575,0
5,2025-05-27 18:13:25,5.87,online_retail,online,0.0093,0
5,2025-05-28 15:17:02,31.38,jewelry,mobile,0.0286,0
5,2025-05-28 16:56:04,55.94,utilities,atm,0.0646,0
5,2025-05-28 17:10:48,19.05,restaurant,pos,0.0369,0
5,2025-05-29 09:14:19,50.76,restaurant,pos,0.0662,0
5,2025-05-30 14:41:51,10.95,jewelry,pos,0.0306,0
5,2025-05-30 15:58:57,20.51,online_retail,online,0.0059,0
5,2025-05-31 08:28:41,19.25,fuel,online,0.0339,0
5,2025-05-31 12:43:04,13.29,restaurant,online,0.0713,0
5,2025-06-01 08:34:12,16.31,online_retail,mobile,0.016,0
5,2025-06-01 14:04:33,8.12,cash_advance,online,0.0607,0
5,2025-06-01 22:48:42,51.19,utilities,pos,0.0959,0
5,2025-06-02 09:56:20,24.32,jewelry,online,0.0159,0
5,2025-06-02 11:20:09,16.86,jewelry,mobile,0.0544,0
5,2025-06-02 13:27:13,62.92,utilities,online,0.0766,0
5,2025-06-02 14:15:39,8.21,restaurant,mobile,0.0228,0
5,2025-06-02 18:13:05,20.78,online_retail,pos,0.0405,0
5,2025-06-03 08:18:13,15.95,online_retail,online,0.0307,0
5,2025-06-03 13:14:48,9.08,jewelry,atm,0.028,0
5,2025-06-03 13:35:52,7.0,electronics,pos,0.0259,0
5,2025-06-03 17:30:00,6.34,restaurant,pos,0.0155,0
5,2025-06-03 18:05:17,19.59,online_retail,pos,0.0329,0
5,2025-06-04 05:49:03,29.91,cash_advance,online,0.0053,0
5,2025-06-04 16:11:12,22.82,online_retail,online,0.0196,0
5,2025-06-04 23:37:11,33.27,online_retail,online,0.0398,0
5,2025-06-05 14:58:10,12.36,jewelry,mobile,0.0367,0
5,2025-06-05 16:55:12,19.73,jewelry,pos,0.0365,0
5,2025-06-05 17:18:05,13.5,jewelry,mobile,0.0086,0
5,2025-06-05 20:27:23,16.49,online_retail,pos,0.0204,0
5,2025-06-06 09:56:04,18.61,online_retail,online,0.007,0
5,2025-06-06 18:08:25,14.0,online_retail,pos,0.0296,0
5,2025-06-07 06:19:05,9.67,restaurant,pos,0.0298,0
5,2025-06-07 09:49:09,5.82,jewelry,online,0.0573,0
5,2025-06-07 10:28:31,42.88,jewelry,mobile,0.0403,0
5,2025-06-07 13:57:37,6.66,grocery,mobile,0.0636,0
5,2025-06-07 15:21:05,8.17,online_retail,online,0.0293,0
5,2025-06-07 16:23:24,17.11,restaurant,pos,0.042,0
5,2025-06-07 20:05:12,10.26,online_retail,pos,0.0566,0
5,2025-06-08 13:44:29,20.69,jewelry,mobile,0.0271,0
5,2025-06-08 15:17:15,14.6,restaurant,online,0.0512,0
5,2025-06-08 15:53:02,13.64,restaurant,pos,0.0377,0
5,2025-06-08 16:50:19,16.97,jewelry,mobile,0.0675,0
5,2025-06-08 20:00:27,60.5,restaurant,mobile,0.0288,0
5,2025-06-09 04:56:34,42.11,restaurant,online,0.0694,0
5,2025-06-09 10:45:04,10.31,electronics,mobile,0.036,0
5,2025-06-09 13:42:13,13.62,restaurant,pos,0.0681,0
5,2025-06-09 19:53:53,19.48,jewelry,mobile,0.1115,0
5,2025-06-10 15:15:51,17.76,restaurant,pos,0.007,0
5,2025-06-10 17:04:50,44.7,electronics,pos,0.0126,0
5,2025-06-10 21:12:46,21.71,restaurant,pos,0.0637,0
5,2025-06-10 21:19:37,56.88,restaurant,pos,0.085,0
5,2025-06-11 11:17:29,6.24,online_retail,online,0.0622,0
5,2025-06-11 13:44:34,29.16,fuel,pos,0.0648,0
5,2025-06-11 14:19:38,9.34,fuel,mobile,0.0137,0
5,2025-06-11 15:53:27,39.38,utilities,online,0.0873,0
5,2025-06-11 19:12:41,2.2,fuel,online,0.0939,0
5,2025-06-12 10:17:41,15.85,jewelry,pos,0.0518,0
5,2025-06-12 16:12:08,36.39,jewelry,mobile,0.0437,0
5,2025-06-13 16:28:48,25.89,jewelry,mobile,0.0096,0
5,2025-06-13 20:35:15,12.42,jewelry,online,0.0351,0
5,2025-06-14 13:31:13,44.51,online_retail,pos,0.0487,0
5,2025-06-14 14:41:00,10.17,jewelry,mobile,0.1164,0
5,2025-06-15 08:28:13,3.52,online_retail,pos,0.0339,0
5,2025-06-16 17:15:36,18.24,jewelry,online,0.0475,0
5,2025-06-17 08:40:33,6.74,online_retail,pos,0.0567,0
5,2025-06-17 10:15:54,24.9,online_retail,online,0.07,0
5,2025-06-17 10:41:44,6.93,restaurant,mobile,0.026,0
5,2025-06-17 12:25:05,42.44,jewelry,pos,0.047,0
5,2025-06-17 14:51:14,2.53,jewelry,pos,0.0034,0
5,2025-06-17 17:06:22,10.6,jewelry,pos,0.0256,0
5,2025-06-17 18:37:33,69.01,online_retail,pos,0.0132,0
5,2025-06-19 15:01:50,29.56,online_retail,mobile,0.0621,0
5,2025-06-19 16:02:05,17.67,online_retail,online,0.078,0
5,2025-06-19 17:26:38,23.29,grocery,pos,0.0186,0
5,2025-06-19 17:31:08,7.45,jewelry,pos,0.003,0
5,2025-06-20 12:47:28,3.61,jewelry,mobile,0.1009,0
5,2025-06-20 13:01:30,6.09,online_retail,online,0.064,0
5,2025-06-20 15:27:28,11.08,online_retail,pos,0.0049,0
5,2025-06-21 13:46:00,20.28,restaurant,mobile,0.0086,0
5,2025-06-21 15:11:33,35.1,restaurant,online,0.0565,0
5,2025-06-22 12:59:06,7.03,online_retail,pos,0.0073,0
5,2025-06-22 14:02:05,41.0,online_retail,pos,0.0742,0
5,2025-06-22 16:00:53,13.21,jewelry,mobile,0.0293,0
5,2025-06-22 19:59:09,79.96,jewelry,mobile,0.0179,0
5,2025-06-23 12:41:06,18.79,fuel,mobile,0.0192,0
5,2025-06-23 20:57:08,15.03,entertainment,online,0.0588,0
5,2025-06-24 07:07:00,33.51,restaurant,online,0.0305,0
5,2025-06-24 07:39:44,3.63,online_retail,online,0.0423,0
5,2025-06-24 13:51:15,53.63,fuel,atm,0.0554,0
5,2025-06-24 16:27:18,37.37,restaurant,mobile,0.0084,0
5,2025-06-24 21:19:07,11.91,jewelry,pos,0.0072,0
5,2025-06-25 09:01:19,47.96,jewelry,pos,0.047,0
5,2025-06-25 09:51:46,4.63,restaurant,mobile,0.0963,0
5,2025-06-25 11:08:24,10.89,online_retail,atm,0.0353,0
5,2025-06-25 13:40:55,15.63,restaurant,online,0.0521,0
5,2025-06-25 16:25:47,8.57,online_retail,mobile,0.0383,0
5,2025-06-25 17:13:54,36.93,online_retail,online,0.0253,0
5,2025-06-26 06:52:18,17.62,jewelry,pos,0.0696,0
5,2025-06-26 15:32:11,12.42,online_retail,mobile,0.0941,0
5,2025-06-26 16:33:39,12.86,entertainment,mobile,0.0145,0
5,2025-06-27 08:39:11,9.4,online_retail,online,0.0149,0
5,2025-06-27 09:33:34,7.2,jewelry,mobile,0.0158,0
5,2025-06-27 10:10:00,12.05,online_retail,pos,0.0008,0
5,2025-06-27 14:38:33,21.73,utilities,pos,0.0243,0
5,2025-06-28 13:04:44,29.88,restaurant,mobile,0.014,0
5,2025-06-28 14:43:12,18.48,jewelry,pos,0.0253,0
5,2025-06-29 04:20:54,6.55,jewelry,pos,0.0253,0
5,2025-06-29 12:50:38,25.21,jewelry,online,0.0776,0
6,2025-01-01 13:04:22,34.24,jewelry,online,0.0399,0
6,2025-01-01 19:25:08,14.53,utilities,online,0.0737,0
6,2025-01-01 21:52:54,47.71,entertainment,pos,0.0153,0
6,2025-01-02 10:17:23,29.83,online_retail,online,0.0186,0
6,2025-01-02 13:10:52,42.11,utilities,atm,0.0139,0
6,2025-01-02 16:19:40,34.79,utilities,mobile,0.0047,0
6,2025-01-03 14:39:55,17.27,utilities,mobile,0.0397,0
6,2025-01-03 15:13:58,19.88,entertainment,pos,0.0035,0
6,2025-01-05 12:19:14,8.86,entertainment,online,0.0791,0
6,2025-01-05 18:10:26,9.83,entertainment,mobile,0.0387,0
6,2025-01-06 09:11:43,17.06,entertainment,pos,0.0306,0
6,2025-01-06 10:42:16,53.35,cash_advance,online,0.0406,0
6,2025-01-06 10:59:27,35.2,travel,online,0.0466,0
6,2025-01-06 15:37:03,28.94,utilities,mobile,0.0716,0
6,2025-01-07 21:07:09,72.74,utilities,online,0.0233,0
6,2025-01-08 10:42:58,34.78,utilities,online,0.0434,0
6,2025-01-09 17:12:44,52.26,restaurant,pos,0.0056,0
6,2025-01-10 14:47:49,35.48,utilities,pos,0.0088,0
6,2025-01-10 15:28:54,50.65,utilities,mobile,0.0316,0
6,2025-01-10 16:25:36,7.09,utilities,pos,0.0217,0
6,2025-01-11 04:03:30,89.41,entertainment,online,0.0364,0
6,2025-01-12 17:40:39,53.06,electronics,online,0.0036,0
6,2025-01-12 19:58:36,25.29,cash_advance,online,0.0634,0
6,2025-01-12 20:53:00,103.76,cash_advance,mobile,0.0679,0
6,2025-01-12 22:01:38,25.08,utilities,mobile,0.0301,0
6,2025-01-13 13:41:58,66.86,entertainment,mobile,0.0258,0
6,2025-01-13 14:16:10,32.87,utilities,mobile,0.0015,0
6,2025-01-15 14:00:57,60.67,utilities,online,0.0238,0
6,2025-01-15 17:53:14,60.77,cash_advance,pos,0.0135,0
6,2025-01-15 18:10:06,56.31,cash_advance,online,0.0139,0
6,2025-01-16 10:08:39,121.46,utilities,online,0.0308,0
6,2025-01-16 14:28:58,28.97,cash_advance,online,0.0601,0
6,2025-01-17 12:50:48,36.63,utilities,online,0.0444,0
6,2025-01-17 19:44:22,30.09,electronics,pos,0.0109,0
6,2025-01-17 22:06:59,81.95,electronics,pos,0.0057,0
6,2025-01-18 11:09:52,29.88,cash_advance,mobile,0.0485,0
6,2025-01-19 04:20:37,20.76,entertainment,pos,0.052,0
6,2025-01-19 09:04:36,21.78,utilities,mobile,0.0487,0
6,2025-01-19 13:02:31,45.22,utilities,pos,0.0275,0
6,2025-01-21 10:59:04,54.95,utilities,mobile,0.0155,0
6,2025-01-21 11:46:49,61.46,entertainment,mobile,0.0459,0
6,2025-01-21 23:23:36,36.91,restaurant,mobile,0.0716,0
6,2025-01-22 14:56:02,72.81,cash_advance,pos,0.0765,0
6,2025-01-23 09:11:50,24.45,cash_advance,mobile,0.122,0
6,2025-01-23 15:01:10,39.83,entertainment,mobile,0.0813,0
6,2025-01-23 18:04:48,40.32,utilities,atm,0.0538,0
6,2025-01-23 23:57:30,47.27,utilities,online,0.0636,0
6,2025-01-24 07:30:48,40.71,cash_advance,atm,0.0678,0
6,2025-01-24 15:27:39,14.13,utilities,online,0.0032,0
6,2025-01-24 19:58:59,27.14,utilities,mobile,0.0008,0
6,2025-01-25 12:21:53,37.25,restaurant,pos,0.0011,0
6,2025-01-26 22:28:51,259.07,utilities,pos,0.0951,0
6,2025-01-27 13:44:28,31.88,cash_advance,online,0.0435,0
6,2025-01-27 21:56:35,42.69,entertainment,online,0.026,0
6,2025-01-28 14:57:31,66.75,cash_advance,online,0.0629,0
6,2025-01-29 14:46:04,48.54,cash_advance,pos,0.0727,0
6,2025-01-29 16:56:34,8.08,utilities,pos,0.0182,0
6,2025-01-30 09:18:38,32.87,cash_advance,online,0.0003,0
6,2025-01-30 11:57:41,48.73,utilities,pos,0.0319,0
6,2025-01-30 13:33:08,27.08,cash_advance,online,0.0123,0
6,2025-01-31 11:43:46,39.88,entertainment,mobile,0.1629,0
6,2025-01-31 13:57:11,123.15,entertainment,pos,0.0273,0
6,2025-01-31 21:29:53,23.59,utilities,pos,0.0345,0
6,2025-01-31 22:27:52,47.82,utilities,online,0.0187,0
6,2025-02-01 11:42:51,75.97,entertainment,online,0.0525,0
6,2025-02-01 14:09:44,26.3,travel,mobile,0.0055,0
6,2025-02-02 18:00:24,45.3,restaurant,mobile,0.0317,0
6,2025-02-02 21:19:58,53.25,electronics,online,0.0369,0
6,2025-02-03 10:35:49,18.84,cash_advance,online,0.0068,0
6,2025-02-03 11:41:23,24.38,utilities,mobile,0.0533,0
6,2025-02-04 10:15:50,90.53,entertainment,pos,0.0442,0
6,2025-02-04 17:11:51,30.47,entertainment,mobile,0.11,0
6,2025-02-05 13:50:43,34.03,cash_advance,online,0.0168,0
6,2025-02-06 12:26:09,13.81,cash_advance,pos,0.0378,0
6,2025-02-07 13:46:43,35.1,utilities,pos,0.045,0
6,2025-02-08 09:00:16,8.52,cash_advance,pos,0.0031,0
6,2025-02-08 12:43:45,15.19,cash_advance,online,0.0059,0
6,2025-02-08 12:58:48,94.64,utilities,online,0.0111,0
6,2025-02-08 18:23:35,15.35,utilities,mobile,0.0061,0
6,2025-02-09 13:37:14,88.81,utilities,pos,0.0117,0
6,2025-02-09 14:35:40,7.49,entertainment,online,0.0424,0
6,2025-02-09 21:48:55,14.18,cash_advance,online,0.0567,0
6,2025-02-10 13:19:53,51.45,cash_advance,online,0.0025,0
6,2025-02-10 14:44:43,34.56,restaurant,mobile,0.0874,0
6,2025-02-11 11:41:24,19.79,cash_advance,online,0.0463,0
6,2025-02-11 11:55:22,293.19,utilities,pos,0.053,0
6,2025-02-11 18:10:21,53.5,cash_advance,mobile,0.0851,0
6,2025-02-12 12:17:10,46.65,entertainment,online,0.0526,0
6,2025-02-12 20:54:07,24.65,cash_advance,mobile,0.0062,0
6,2025-02-13 09:19:02,12.29,cash_advance,online,0.0711,0
6,2025-02-13 09:28:30,27.84,utilities,online,0.0088,0
6,2025-02-13 12:33:22,26.51,entertainment,online,0.0321,0
6,2025-02-13 18:13:17,14.64,utilities,online,0.0818,0
6,2025-02-13 19:00:26,34.57,utilities,pos,0.1084,0
6,2025-02-14 18:37:05,117.27,utilities,pos,0.0126,0
6,2025-02-14 23:48:22,68.56,cash_advance,pos,0.0044,0
6,2025-02-16 11:21:05,25.65,cash_advance,pos,0.0246,0
6,2025-02-16 18:37:55,56.77,cash_advance,online,0.0657,0
6,2025-02-17 09:50:28,7.9,utilities,pos,0.0504,0
6,2025-02-17 11:11:40,36.22,entertainment,online,0.0244,0
6,2025-02-17 16:27:39,79.54,cash_advance,online,0.0039,0
6,2025-02-17 17:28:28,35.86,cash_advance,online,0.0445,0
6,2025-02-18 06:46:34,23.49,travel,online,0.0091,0
6,2025-02-18 23:04:41,71.45,entertainment,mobile,0.038,0
6,2025-02-19 12:23:55,32.21,utilities,online,0.0889,0
6,2025-02-20 10:59:07,20.02,online_retail,pos,0.0073,0
6,2025-02-20 16:32:52,13.94,utilities,pos,0.0077,0
6,2025-02-21 03:52:46,47.5,utilities,pos,0.1035,0
6,2025-02-21 08:48:18,128.48,utilities,pos,0.0254,0
6,2025-02-22 12:04:26,36.09,entertainment,pos,0.0154,0
6,2025-02-22 15:08:46,36.12,entertainment,pos,0.0361,0
6,2025-02-22 15:43:23,15.49,utilities,online,0.0663,0
6,2025-02-22 19:14:54,46.89,cash_advance,online,0.0114,0
6,2025-02-23 05:25:34,22.26,grocery,pos,0.0114,0
6,2025-02-23 09:36:43,25.24,utilities,pos,0.0202,0
6,2025-02-23 10:29:08,42.04,entertainment,mobile,0.0087,0
6,2025-02-23 18:57:03,18.72,utilities,mobile,0.0345,0
6,2025-02-24 06:17:13,45.49,online_retail,pos,0.0029,0
6,2025-02-24 16:05:38,55.14,entertainment,mobile,0.0176,0
6,2025-02-24 16:06:33,36.36,utilities,online,0.013,0
6,2025-02-25 02:33:25,56.23,cash_advance,mobile,0.0281,0
6,2025-02-25 10:51:37,182.59,utilities,online,0.0158,0
6,2025-02-26 13:36:28,33.19,utilities,pos,0.0397,0
6,2025-02-26 13:57:13,108.42,cash_advance,mobile,0.0639,0
6,2025-02-26 19:08:38,27.83,entertainment,pos,0.017,0
6,2025-02-26 23:46:57,19.08,fuel,mobile,0.0176,0
6,2025-02-27 09:00:19,29.65,cash_advance,pos,0.0311,0
6,2025-02-28 08:14:08,200.57,utilities,pos,0.0523,0
6,2025-02-28 18:21:01,16.44,cash_advance,online,0.0327,0
6,2025-03-01 13:03:47,15.3,utilities,mobile,0.0163,0
6,2025-03-01 17:31:23,15.37,utilities,mobile,0.0229,0
6,2025-03-01 23:36:58,22.77,cash_advance,online,0.0717,0
6,2025-03-02 10:40:14,13.24,utilities,mobile,0.0281,0
6,2025-03-03 09:15:19,34.07,utilities,pos,0.025,0
6,2025-03-03 09:49:25,35.54,cash_advance,pos,0.0004,0
6,2025-03-03 15:06:54,35.08,utilities,pos,0.0639,0
6,2025-03-03 17:15:18,165.63,cash_advance,pos,0.0543,0
6,2025-03-04 02:39:55,38.28,utilities,online,0.014,0
6,2025-03-04 10:52:16,16.08,entertainment,mobile,0.0154,0
6,2025-03-04 11:55:40,25.91,restaurant,pos,0.0681,0
6,2025-03-06 05:37:50,29.85,cash_advance,mobile,0.0235,0
6,2025-03-06 07:00:08,33.27,utilities,mobile,0.0327,0
6,2025-03-06 09:27:09,19.7,utilities,mobile,0.0452,0
6,2025-03-06 12:58:43,43.9,cash_advance,pos,0.062,0
6,2025-03-06 13:24:57,63.38,cash_advance,online,0.0421,0
6,2025-03-06 19:59:47,18.01,utilities,online,0.0006,0
6,2025-03-06 22:06:54,58.6,restaurant,online,0.038,0
6,2025-03-07 09:53:32,19.67,cash_advance,online,0.0369,0
6,2025-03-08 07:53:08,44.77,entertainment,pos,0.0074,0
6,2025-03-08 09:08:38,59.34,utilities,online,0.1083,0
6,2025-03-08 15:01:44,32.82,cash_advance,mobile,0.0042,0
6,2025-03-08 19:21:57,26.84,jewelry,online,0.0366,0
6,2025-03-09 08:20:04,115.27,cash_advance,mobile,0.1419,0
6,2025-03-09 09:28:57,29.08,cash_advance,mobile,0.0307,0
6,2025-03-09 20:19:50,18.77,electronics,mobile,0.0667,0
6,2025-03-10 14:49:35,70.69,utilities,pos,0.0072,0
6,2025-03-10 19:17:27,44.52,cash_advance,online,0.0007,0
6,2025-03-11 10:43:46,39.19,utilities,pos,0.0241,0
6,2025-03-11 14:34:46,120.44,cash_advance,pos,0.0323,0
6,2025-03-12 12:37:16,22.6,entertainment,online,0.0561,0
6,2025-03-12 13:43:45,42.61,travel,online,0.0635,0
6,2025-03-13 13:15:20,47.98,entertainment,online,0.0369,0
6,2025-03-14 17:40:01,26.4,jewelry,online,0.0487,0
6,2025-03-15 17:58:27,40.46,utilities,online,0.0171,0
6,2025-03-17 09:00:42,36.71,cash_advance,pos,0.0206,0
